DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
25.0,25.0,1004.0,1.79,0.0,0.0,75.0
21.0,23.0,1006.0,52.3,0.0,0.0,33.0
4.0,17.0,1009.0,154.67,0.0,0.0,11.0
-14.0,1.0,1027.0,8.94,0.0,0.0,99.0
17.0,25.0,1006.0,0.89,0.0,0.0,102.0
20.0,21.0,1016.0,1.79,0.0,3.0,120.0
26.0,30.0,1001.0,31.75,0.0,0.0,108.0
11.0,12.0,1022.0,0.89,0.0,0.0,252.0
1.0,15.0,1010.0,2.68,0.0,0.0,123.0
16.0,18.0,1009.0,1.79,0.0,0.0,48.0
-14.0,8.0,1023.0,3.57,0.0,0.0,51.0
2.0,22.0,1012.0,4.92,0.0,0.0,78.0
-14.0,-3.0,1017.0,0.89,0.0,0.0,51.0
-19.0,-10.0,1036.0,3.13,0.0,0.0,13.0
-11.0,-3.0,1031.0,11.18,0.0,0.0,93.0
22.0,23.0,1001.0,1.79,0.0,0.0,112.0
8.0,13.0,1029.0,3.13,0.0,0.0,9.0
21.0,22.0,995.0,42.91,0.0,3.0,22.0
1.0,8.0,1009.0,1.78,0.0,0.0,70.0
-4.0,-3.0,1026.0,2.68,0.0,0.0,219.0
-15.0,12.0,1023.0,25.04,0.0,0.0,25.0
-7.0,1.0,1006.0,4.92,0.0,0.0,254.0
-22.0,16.0,1016.0,8.94,0.0,0.0,22.0
28.0,32.0,1000.0,8.05,0.0,0.0,310.0
-24.0,1.0,1026.0,28.16,0.0,0.0,17.0
2.0,4.0,1017.0,5.37,0.0,0.0,122.0
-24.0,2.0,1023.0,56.76,0.0,0.0,17.0
5.0,13.0,1014.0,1.79,0.0,0.0,62.0
-7.0,-1.0,1025.0,2.68,0.0,0.0,203.0
14.0,20.0,1014.0,15.21,0.0,0.0,200.0
18.0,18.0,1011.0,0.89,0.0,5.0,106.0
-8.0,7.0,1017.0,4.92,0.0,0.0,50.0
10.0,13.0,1013.0,0.89,0.0,0.0,113.0
-3.0,-2.0,1025.0,2.68,10.0,0.0,29.0
19.0,20.0,1017.0,5.81,0.0,2.0,35.0
-22.0,-4.0,1036.0,50.08,0.0,0.0,13.0
-15.0,8.0,1026.0,49.18,0.0,0.0,13.0
-12.0,2.0,1014.0,109.51,0.0,0.0,11.0
-11.0,2.0,1026.0,30.86,0.0,0.0,295.0
-17.0,-1.0,1027.0,63.93,0.0,0.0,23.0
-4.0,6.0,1029.0,1.79,0.0,0.0,357.0
15.0,16.0,1013.0,0.89,0.0,0.0,28.0
21.0,25.0,1008.0,2.67,0.0,0.0,173.0
-2.0,17.0,1025.0,3.13,0.0,0.0,24.0
15.0,18.0,1017.0,0.89,0.0,0.0,383.0
-11.0,-7.0,1031.0,31.73,0.0,0.0,187.0
-7.0,-6.0,1024.0,1.78,0.0,0.0,129.0
19.0,22.0,1004.0,4.02,0.0,0.0,85.0
-5.0,13.0,1019.0,5.36,0.0,0.0,86.0
-10.0,18.0,1018.0,31.29,0.0,0.0,20.0
-22.0,-8.0,1034.0,4.92,0.0,0.0,21.0
-11.0,-9.0,1028.0,4.92,0.0,0.0,303.0
-22.0,-9.0,1029.0,309.31,0.0,0.0,15.0
14.0,25.0,1007.0,2.67,0.0,0.0,187.0
-16.0,-4.0,1030.0,16.55,0.0,0.0,60.0
7.0,19.0,1015.0,74.19,0.0,0.0,11.0
10.0,11.0,1023.0,1.78,0.0,0.0,257.0
20.0,28.0,1006.0,1.78,0.0,0.0,138.0
14.0,20.0,1017.0,0.89,0.0,0.0,364.0
16.0,20.0,1013.0,3.58,0.0,0.0,90.0
19.0,21.0,1013.0,0.89,0.0,1.0,82.0
-11.0,6.0,1022.0,36.22,0.0,0.0,37.0
19.0,21.0,1015.0,1.79,0.0,0.0,122.0
-19.0,-4.0,1030.0,3.13,0.0,0.0,72.0
-6.0,2.0,1030.0,2.67,0.0,0.0,145.0
-3.0,6.0,1021.0,13.85,0.0,0.0,57.0
-6.0,9.0,1022.0,4.02,0.0,0.0,33.0
18.0,25.0,1003.0,4.92,0.0,0.0,14.0
-2.0,15.0,1020.0,31.73,0.0,0.0,97.0
-7.0,11.0,1029.0,0.89,0.0,0.0,16.0
18.0,27.0,1004.0,0.89,0.0,0.0,55.0
-12.0,-4.0,1031.0,0.89,0.0,0.0,317.0
-7.0,-3.0,1022.0,2.67,0.0,0.0,105.0
1.0,2.0,1022.0,0.89,0.0,0.0,80.0
19.0,26.0,1000.0,1.78,0.0,0.0,41.0
22.0,26.0,1006.0,23.7,0.0,0.0,45.0
18.0,20.0,1007.0,4.92,0.0,8.0,17.0
13.0,20.0,1012.0,1.79,0.0,0.0,21.0
17.0,20.0,1009.0,1.79,0.0,0.0,91.0
-19.0,8.0,1014.0,13.86,0.0,0.0,56.0
19.0,22.0,1007.0,2.68,0.0,0.0,59.0
-9.0,5.0,1021.0,84.93,0.0,0.0,8.0
20.0,29.0,1008.0,1.79,0.0,0.0,82.0
13.0,18.0,1016.0,1.78,0.0,0.0,32.0
-18.0,-5.0,1031.0,1.78,0.0,0.0,23.0
19.0,27.0,1008.0,37.54,0.0,0.0,102.0
-25.0,-12.0,1037.0,4.02,0.0,0.0,29.0
12.0,20.0,1020.0,3.13,0.0,0.0,170.0
-22.0,-10.0,1033.0,7.15,0.0,0.0,71.0
2.0,15.0,1018.0,10.73,0.0,0.0,10.0
-9.0,-2.0,1025.0,0.89,0.0,0.0,63.0
13.0,14.0,1020.0,1.78,0.0,0.0,221.0
-21.0,-12.0,1040.0,7.16,0.0,0.0,42.0
13.0,18.0,1012.0,0.89,0.0,0.0,99.0
8.0,16.0,1011.0,0.89,0.0,0.0,77.0
-6.0,1.0,1020.0,12.52,0.0,0.0,167.0
5.0,27.0,1016.0,46.04,0.0,0.0,33.0
22.0,23.0,1010.0,0.89,0.0,3.0,71.0
15.0,26.0,998.0,13.86,0.0,0.0,62.0
-9.0,8.0,1019.0,8.94,0.0,0.0,63.0
6.0,20.0,1009.0,6.26,0.0,0.0,255.0
-8.0,13.0,1027.0,1.79,0.0,0.0,53.0
-13.0,11.0,1025.0,39.34,0.0,0.0,6.0
2.0,9.0,1015.0,0.89,0.0,0.0,27.0
-18.0,9.0,1022.0,1.79,0.0,0.0,26.0
-14.0,-6.0,1031.0,9.39,0.0,0.0,58.0
-5.0,28.0,999.0,8.94,0.0,0.0,24.0
-5.0,27.0,1002.0,78.24,0.0,0.0,16.0
-12.0,-5.0,1032.0,6.71,0.0,0.0,90.0
8.0,21.0,1006.0,78.24,0.0,0.0,56.0
-10.0,-3.0,1034.0,1.78,0.0,0.0,240.0
12.0,20.0,1014.0,4.92,0.0,0.0,57.0
-6.0,6.0,1028.0,3.13,0.0,0.0,41.0
-13.0,-9.0,1029.0,0.89,0.0,0.0,125.0
-2.0,34.0,994.0,7.15,0.0,0.0,28.0
13.0,34.0,1002.0,0.89,0.0,0.0,56.0
18.0,19.0,1015.0,1.79,0.0,0.0,79.0
-18.0,-5.0,1028.0,1.79,0.0,0.0,419.0
-9.0,5.0,1025.0,6.26,0.0,0.0,224.0
10.0,11.0,1000.0,2.68,0.0,0.0,45.0
-8.0,14.0,1030.0,13.85,0.0,0.0,9.0
14.0,25.0,1008.0,12.07,0.0,0.0,44.0
21.0,25.0,1002.0,13.86,0.0,0.0,240.0
17.0,27.0,1007.0,4.92,0.0,0.0,54.0
19.0,22.0,1013.0,0.89,0.0,0.0,321.0
21.0,32.0,1004.0,3.13,0.0,0.0,65.0
9.0,31.0,1000.0,44.25,0.0,0.0,116.0
10.0,17.0,1018.0,5.81,0.0,0.0,28.0
16.0,19.0,1013.0,3.13,0.0,0.0,11.0
16.0,17.0,1011.0,3.13,0.0,20.0,133.0
22.0,25.0,1007.0,0.89,0.0,0.0,123.0
-3.0,15.0,1011.0,21.9,0.0,0.0,40.0
21.0,31.0,1009.0,5.81,0.0,0.0,79.0
0.0,3.0,1008.0,3.56,0.0,0.0,248.0
-4.0,15.0,1025.0,1.79,0.0,0.0,101.0
-9.0,3.0,1020.0,4.92,0.0,0.0,195.0
-8.0,5.0,1021.0,5.37,0.0,0.0,281.0
8.0,13.0,1022.0,1.79,0.0,0.0,199.0
5.0,11.0,1028.0,0.89,0.0,0.0,33.0
3.0,5.0,1009.0,8.05,0.0,0.0,67.0
17.0,18.0,1003.0,1.79,0.0,1.0,30.0
-5.0,-2.0,1025.0,0.89,0.0,0.0,92.0
-16.0,-12.0,1028.0,1.78,0.0,0.0,148.0
-24.0,-4.0,1035.0,197.58,0.0,0.0,17.0
-3.0,2.0,1027.0,1.34,0.0,0.0,100.0
12.0,26.0,1010.0,40.24,0.0,0.0,104.0
-15.0,2.0,1027.0,187.31,0.0,0.0,16.0
-13.0,-8.0,1022.0,2.23,0.0,0.0,35.0
15.0,18.0,1017.0,0.89,0.0,0.0,275.0
-2.0,-1.0,1024.0,0.89,0.0,0.0,137.0
15.0,32.0,1003.0,3.13,0.0,0.0,17.0
14.0,26.0,1011.0,8.5,0.0,0.0,59.0
-7.0,2.0,1019.0,26.38,0.0,0.0,123.0
-4.0,-1.0,1023.0,284.46,0.0,0.0,63.0
24.0,32.0,1002.0,20.12,0.0,0.0,69.0
17.0,24.0,1009.0,3.58,0.0,0.0,57.0
13.0,25.0,1006.0,51.41,0.0,0.0,99.0
23.0,24.0,1000.0,0.89,0.0,3.0,153.0
4.0,21.0,1008.0,0.89,0.0,0.0,112.0
-15.0,-6.0,1021.0,0.89,0.0,0.0,29.0
19.0,22.0,997.0,12.07,0.0,0.0,35.0
10.0,14.0,1007.0,16.1,0.0,0.0,147.0
6.0,10.0,1022.0,0.89,0.0,0.0,10.0
23.0,26.0,995.0,1.79,0.0,0.0,96.0
23.0,24.0,1005.0,6.26,0.0,0.0,28.0
-2.0,12.0,1019.0,31.29,0.0,0.0,73.0
-14.0,-13.0,1027.0,5.81,0.0,0.0,155.0
13.0,25.0,1012.0,34.87,0.0,0.0,48.0
18.0,25.0,1013.0,11.18,0.0,0.0,91.0
19.0,23.0,1007.0,38.9,0.0,0.0,200.0
12.0,12.0,1007.0,0.89,0.0,8.0,63.0
-16.0,-7.0,1019.0,0.89,0.0,0.0,378.0
4.0,19.0,1020.0,3.58,0.0,0.0,30.0
-6.0,0.0,1026.0,11.62,0.0,0.0,233.0
-6.0,9.0,1012.0,4.92,0.0,0.0,20.0
-16.0,-13.0,1029.0,0.89,0.0,0.0,71.0
0.0,13.0,1014.0,177.01,0.0,0.0,5.0
-3.0,18.0,1010.0,69.74,0.0,0.0,11.0
-12.0,2.0,1030.0,30.4,0.0,0.0,63.0
11.0,15.0,1020.0,0.89,0.0,0.0,126.0
21.0,26.0,1010.0,0.89,0.0,0.0,160.0
5.0,24.0,1014.0,3.58,0.0,0.0,69.0
19.0,24.0,1006.0,11.17,0.0,1.0,26.0
18.0,30.0,1007.0,3.13,0.0,0.0,67.0
-17.0,-2.0,1031.0,101.48,0.0,0.0,12.0
24.0,29.0,1002.0,9.84,0.0,0.0,72.0
-7.0,-6.0,1024.0,0.89,0.0,0.0,128.0
9.0,13.0,1015.0,4.92,0.0,1.0,96.0
21.0,24.0,1002.0,2.68,0.0,0.0,101.0
-18.0,-1.0,1037.0,4.02,0.0,0.0,41.0
-17.0,9.0,1020.0,99.24,0.0,0.0,9.0
22.0,23.0,1007.0,1.78,0.0,0.0,193.0
-15.0,-10.0,1028.0,0.45,0.0,0.0,275.0
-1.0,30.0,1005.0,36.65,0.0,0.0,43.0
-11.0,3.0,1022.0,0.89,0.0,0.0,76.0
-7.0,15.0,1009.0,19.67,0.0,0.0,87.0
-8.0,-5.0,1032.0,12.51,0.0,0.0,151.0
-5.0,3.0,1024.0,4.46,0.0,0.0,174.0
-14.0,-2.0,1023.0,21.0,0.0,0.0,18.0
11.0,12.0,1019.0,0.89,0.0,0.0,255.0
11.0,14.0,1015.0,1.78,0.0,0.0,176.0
6.0,14.0,1023.0,1.79,0.0,0.0,47.0
16.0,17.0,1012.0,6.25,0.0,0.0,144.0
-12.0,18.0,1006.0,142.59,0.0,0.0,30.0
0.0,1.0,1022.0,0.89,0.0,0.0,209.0
-2.0,13.0,1026.0,34.42,0.0,0.0,38.0
-2.0,15.0,1011.0,0.89,0.0,0.0,127.0
4.0,17.0,1020.0,1.79,0.0,0.0,13.0
10.0,18.0,1014.0,33.97,0.0,0.0,98.0
17.0,34.0,1002.0,10.73,0.0,0.0,16.0
-13.0,4.0,1024.0,1.79,0.0,0.0,30.0
4.0,19.0,1020.0,0.89,0.0,0.0,19.0
-4.0,29.0,1009.0,13.86,0.0,0.0,25.0
8.0,13.0,1024.0,4.92,0.0,0.0,123.0
-11.0,7.0,1013.0,51.42,0.0,0.0,11.0
13.0,23.0,1006.0,8.94,0.0,0.0,35.0
5.0,11.0,1018.0,0.89,0.0,0.0,184.0
25.0,31.0,1009.0,4.92,0.0,0.0,234.0
11.0,11.0,1021.0,0.89,0.0,0.0,280.0
16.0,22.0,1015.0,15.66,0.0,0.0,63.0
-6.0,-3.0,1016.0,0.45,0.0,0.0,229.0
9.0,11.0,1016.0,0.45,0.0,0.0,16.0
-2.0,26.0,1002.0,48.71,0.0,0.0,63.0
-7.0,2.0,1030.0,32.63,0.0,0.0,91.0
17.0,19.0,1008.0,1.79,0.0,0.0,109.0
0.0,4.0,1019.0,0.9,0.0,0.0,261.0
-4.0,2.0,1020.0,1.79,0.0,0.0,121.0
-20.0,-3.0,1022.0,15.2,0.0,0.0,106.0
0.0,4.0,1023.0,1.79,0.0,0.0,327.0
-6.0,11.0,1031.0,3.58,0.0,0.0,68.0
18.0,19.0,1008.0,2.68,0.0,0.0,37.0
14.0,30.0,1009.0,50.07,0.0,0.0,143.0
10.0,17.0,1016.0,12.07,0.0,0.0,26.0
23.0,28.0,1009.0,41.13,0.0,0.0,161.0
-15.0,0.0,1028.0,4.02,0.0,0.0,33.0
13.0,13.0,1010.0,3.56,0.0,0.0,434.0
19.0,25.0,1002.0,35.31,0.0,4.0,23.0
-10.0,14.0,1024.0,184.16,0.0,0.0,6.0
-15.0,14.0,1019.0,10.73,0.0,0.0,33.0
24.0,33.0,1001.0,11.18,0.0,0.0,151.0
-9.0,21.0,1015.0,3.13,0.0,0.0,13.0
16.0,24.0,1008.0,3.13,0.0,0.0,132.0
12.0,25.0,1008.0,103.27,0.0,0.0,154.0
11.0,18.0,1009.0,3.13,0.0,0.0,182.0
18.0,23.0,1011.0,2.68,0.0,0.0,124.0
11.0,29.0,1013.0,1.79,0.0,0.0,33.0
20.0,23.0,1004.0,27.25,0.0,0.0,84.0
23.0,25.0,1002.0,0.89,0.0,0.0,169.0
5.0,23.0,1015.0,17.89,0.0,0.0,41.0
3.0,15.0,1004.0,1.79,0.0,0.0,53.0
22.0,23.0,1006.0,1.79,0.0,4.0,103.0
2.0,4.0,1032.0,0.89,0.0,6.0,23.0
-15.0,-6.0,1031.0,23.25,0.0,0.0,31.0
9.0,11.0,1021.0,0.89,0.0,0.0,229.0
-3.0,13.0,1018.0,89.41,0.0,0.0,196.0
21.0,24.0,1001.0,36.66,0.0,4.0,160.0
-3.0,0.0,1030.0,21.02,0.0,0.0,62.0
-16.0,0.0,1018.0,1.79,0.0,0.0,311.0
-21.0,-5.0,1038.0,8.94,0.0,0.0,22.0
-20.0,-6.0,1035.0,329.92,0.0,0.0,10.0
16.0,35.0,994.0,16.54,0.0,0.0,116.0
14.0,16.0,1018.0,2.67,0.0,0.0,161.0
9.0,12.0,1021.0,0.89,0.0,0.0,151.0
5.0,18.0,1014.0,3.58,0.0,0.0,307.0
20.0,34.0,1002.0,8.05,0.0,0.0,134.0
12.0,24.0,1013.0,7.16,0.0,0.0,310.0
-7.0,-3.0,1012.0,9.39,0.0,0.0,220.0
14.0,36.0,1001.0,4.02,0.0,0.0,20.0
-12.0,-1.0,1025.0,0.89,0.0,0.0,54.0
4.0,10.0,1009.0,1.79,0.0,0.0,75.0
-11.0,-7.0,1021.0,0.89,0.0,0.0,87.0
16.0,17.0,1014.0,0.89,0.0,13.0,90.0
-13.0,12.0,1021.0,2.68,0.0,0.0,51.0
14.0,35.0,994.0,88.5,0.0,0.0,13.0
-13.0,8.0,1016.0,212.34,0.0,0.0,13.0
-8.0,-3.0,1011.0,4.47,0.0,0.0,205.0
0.0,5.0,1014.0,2.23,0.0,0.0,235.0
13.0,23.0,1003.0,0.89,0.0,0.0,45.0
-13.0,-5.0,1017.0,0.89,0.0,0.0,104.0
-16.0,1.0,1033.0,1.79,0.0,0.0,92.0
19.0,21.0,1012.0,39.78,0.0,0.0,69.0
8.0,30.0,999.0,8.05,0.0,0.0,52.0
-9.0,13.0,1025.0,1.79,0.0,0.0,16.0
-23.0,-2.0,1028.0,327.19,0.0,0.0,17.0
14.0,27.0,1004.0,2.68,0.0,0.0,139.0
18.0,23.0,1017.0,0.89,0.0,0.0,90.0
10.0,28.0,1007.0,40.24,0.0,0.0,63.0
8.0,25.0,1018.0,10.28,0.0,0.0,37.0
-1.0,6.0,1022.0,0.89,0.0,0.0,164.0
14.0,32.0,1005.0,8.05,0.0,0.0,34.0
-7.0,0.0,1029.0,10.29,0.0,0.0,332.0
16.0,34.0,1001.0,8.94,0.0,0.0,48.0
0.0,13.0,1018.0,55.43,0.0,0.0,60.0
16.0,17.0,1010.0,142.62,0.0,8.0,89.0
-21.0,-3.0,1034.0,14.75,0.0,0.0,7.0
-2.0,6.0,1021.0,1.79,0.0,0.0,177.0
2.0,2.0,1017.0,1.78,0.0,0.0,124.0
11.0,15.0,1009.0,6.26,0.0,0.0,181.0
-10.0,-3.0,1025.0,2.23,0.0,0.0,45.0
16.0,30.0,1000.0,3.13,0.0,0.0,22.0
-6.0,4.0,1017.0,3.58,0.0,0.0,49.0
-5.0,-3.0,1037.0,0.89,0.0,0.0,174.0
-18.0,1.0,1029.0,3.13,0.0,0.0,38.0
0.0,3.0,1019.0,0.89,0.0,0.0,144.0
-10.0,12.0,1024.0,15.64,0.0,0.0,163.0
13.0,19.0,1000.0,0.89,0.0,0.0,41.0
13.0,32.0,998.0,38.43,0.0,0.0,16.0
9.0,29.0,1011.0,4.02,0.0,0.0,48.0
-27.0,-9.0,1040.0,9.83,0.0,0.0,10.0
0.0,23.0,1009.0,8.5,0.0,0.0,85.0
0.0,9.0,1020.0,1.79,0.0,0.0,399.0
-16.0,0.0,1029.0,0.89,0.0,0.0,102.0
2.0,8.0,1027.0,9.84,0.0,0.0,128.0
-5.0,4.0,1029.0,3.58,0.0,0.0,350.0
-24.0,1.0,1025.0,4.47,0.0,0.0,29.0
17.0,26.0,1008.0,1.78,0.0,0.0,26.0
16.0,19.0,1016.0,3.58,0.0,0.0,40.0
15.0,26.0,1008.0,50.96,0.0,0.0,29.0
22.0,25.0,1008.0,3.58,0.0,0.0,125.0
-19.0,-7.0,1036.0,1.79,0.0,0.0,9.0
-16.0,5.0,1025.0,30.4,0.0,0.0,24.0
-15.0,1.0,1029.0,124.72,0.0,0.0,13.0
-3.0,22.0,1022.0,25.48,0.0,0.0,6.0
-22.0,-12.0,1036.0,21.0,0.0,0.0,41.0
11.0,20.0,1011.0,1.78,0.0,0.0,104.0
-17.0,-2.0,1022.0,19.22,0.0,0.0,9.0
16.0,23.0,1012.0,16.55,0.0,0.0,90.0
-4.0,26.0,1009.0,255.69,0.0,0.0,41.0
15.0,16.0,1012.0,0.89,0.0,0.0,165.0
8.0,18.0,1017.0,4.02,0.0,0.0,25.0
5.0,6.0,1016.0,51.4,0.0,10.0,117.0
-35.0,-3.0,1028.0,22.8,0.0,0.0,7.0
21.0,21.0,1015.0,2.68,0.0,0.0,108.0
18.0,24.0,1010.0,46.04,0.0,0.0,70.0
3.0,14.0,1011.0,4.02,0.0,0.0,16.0
1.0,23.0,1012.0,1.79,0.0,0.0,9.0
8.0,13.0,1011.0,4.92,0.0,0.0,214.0
-25.0,0.0,1030.0,99.69,0.0,0.0,9.0
23.0,23.0,1009.0,0.9,0.0,0.0,50.0
-25.0,2.0,1029.0,16.99,0.0,0.0,41.0
-4.0,9.0,1016.0,4.45,0.0,0.0,218.0
-5.0,0.0,1027.0,1.79,0.0,0.0,203.0
-11.0,0.0,1022.0,4.01,0.0,0.0,56.0
13.0,33.0,1001.0,31.74,0.0,0.0,25.0
-20.0,1.0,1020.0,86.72,0.0,0.0,21.0
7.0,17.0,1011.0,0.45,0.0,0.0,257.0
-4.0,-2.0,1026.0,0.89,0.0,0.0,259.0
22.0,24.0,1001.0,1.78,0.0,3.0,80.0
-1.0,3.0,1018.0,0.89,0.0,0.0,269.0
18.0,21.0,1006.0,0.89,0.0,0.0,78.0
-14.0,3.0,1021.0,67.96,0.0,0.0,37.0
-21.0,5.0,1022.0,5.81,0.0,0.0,19.0
18.0,20.0,1011.0,0.89,0.0,0.0,151.0
2.0,6.0,1014.0,0.9,0.0,0.0,84.0
-17.0,-1.0,1023.0,1.79,0.0,0.0,55.0
0.0,3.0,1028.0,1.79,0.0,0.0,76.0
13.0,21.0,1015.0,0.89,0.0,0.0,81.0
-7.0,-1.0,1021.0,7.16,0.0,0.0,802.0
2.0,4.0,1020.0,3.58,0.0,0.0,136.0
-9.0,-7.0,1029.0,0.89,0.0,0.0,131.0
12.0,16.0,1007.0,58.11,0.0,0.0,152.0
13.0,13.0,1020.0,0.89,0.0,0.0,342.0
14.0,19.0,1016.0,0.89,0.0,1.0,38.0
16.0,25.0,1008.0,9.39,0.0,0.0,81.0
-19.0,6.0,1026.0,3.13,0.0,0.0,41.0
17.0,19.0,1016.0,0.89,0.0,0.0,33.0
-12.0,11.0,1023.0,3.13,0.0,0.0,24.0
-16.0,8.0,1028.0,50.06,0.0,0.0,7.0
-22.0,2.0,1032.0,0.89,0.0,0.0,36.0
7.0,17.0,1012.0,10.28,0.0,0.0,30.0
-9.0,23.0,1011.0,36.21,0.0,0.0,36.0
17.0,19.0,1017.0,0.89,0.0,0.0,114.0
23.0,24.0,999.0,0.89,0.0,0.0,38.0
-22.0,-8.0,1031.0,3.13,0.0,0.0,9.0
-16.0,0.0,1030.0,1.79,0.0,0.0,36.0
-17.0,2.0,1026.0,4.92,0.0,0.0,46.0
-1.0,15.0,1014.0,1.79,0.0,0.0,50.0
-2.0,6.0,1028.0,90.3,0.0,0.0,41.0
23.0,34.0,1004.0,7.15,0.0,0.0,137.0
-9.0,8.0,1029.0,8.5,0.0,0.0,58.0
-6.0,11.0,1030.0,23.69,0.0,0.0,40.0
-5.0,21.0,1005.0,57.66,0.0,0.0,10.0
21.0,24.0,1006.0,3.13,0.0,0.0,211.0
-15.0,12.0,1024.0,0.89,0.0,0.0,46.0
6.0,7.0,1018.0,9.84,0.0,10.0,271.0
13.0,17.0,1013.0,3.13,0.0,0.0,45.0
15.0,26.0,1010.0,18.78,0.0,0.0,108.0
1.0,3.0,1023.0,1.79,0.0,0.0,68.0
3.0,10.0,1012.0,24.14,0.0,0.0,121.0
4.0,27.0,1008.0,1.79,0.0,0.0,17.0
-14.0,3.0,1018.0,0.89,0.0,0.0,144.0
-13.0,7.0,1015.0,39.35,0.0,0.0,29.0
7.0,14.0,1020.0,75.65,0.0,0.0,88.0
10.0,23.0,1013.0,54.08,0.0,0.0,13.0
-20.0,4.0,1024.0,18.32,0.0,0.0,43.0
-17.0,2.0,1028.0,1.79,0.0,0.0,172.0
16.0,19.0,1007.0,6.71,0.0,0.0,59.0
-7.0,1.0,1024.0,1.79,0.0,0.0,75.0
-23.0,-4.0,1028.0,269.55,0.0,0.0,15.0
-8.0,9.0,1023.0,4.02,0.0,0.0,117.0
17.0,19.0,1009.0,1.78,0.0,0.0,108.0
25.0,28.0,1001.0,11.63,0.0,0.0,230.0
-2.0,21.0,1021.0,24.58,0.0,0.0,10.0
-9.0,-4.0,1025.0,1.78,0.0,0.0,72.0
10.0,12.0,1019.0,0.89,0.0,0.0,293.0
15.0,24.0,999.0,16.98,0.0,0.0,121.0
-8.0,0.0,1031.0,0.89,0.0,0.0,367.0
6.0,18.0,1017.0,34.87,0.0,0.0,43.0
19.0,28.0,1006.0,19.68,0.0,0.0,23.0
-19.0,7.0,1014.0,6.26,0.0,0.0,44.0
10.0,14.0,1012.0,6.26,0.0,0.0,152.0
-9.0,9.0,1020.0,3.13,0.0,0.0,121.0
-15.0,7.0,1019.0,3.58,0.0,0.0,49.0
12.0,28.0,1005.0,26.37,0.0,0.0,116.0
-15.0,8.0,1023.0,133.68,0.0,0.0,8.0
22.0,24.0,1008.0,0.89,0.0,0.0,115.0
14.0,16.0,1015.0,1.79,0.0,0.0,48.0
-4.0,26.0,1010.0,16.09,0.0,0.0,91.0
-7.0,-6.0,1026.0,15.65,0.0,0.0,381.0
20.0,24.0,1004.0,6.71,0.0,1.0,41.0
-9.0,-5.0,1036.0,0.45,0.0,0.0,224.0
-9.0,-4.0,1020.0,0.89,0.0,0.0,150.0
17.0,30.0,1003.0,0.89,0.0,0.0,126.0
-1.0,1.0,1025.0,0.9,0.0,0.0,91.0
5.0,6.0,1025.0,16.99,0.0,3.0,75.0
-7.0,-5.0,1027.0,54.54,2.0,0.0,254.0
18.0,34.0,1002.0,123.37,0.0,0.0,84.0
9.0,20.0,1007.0,48.72,0.0,0.0,27.0
7.0,23.0,1017.0,9.39,0.0,0.0,43.0
13.0,31.0,1005.0,6.26,0.0,0.0,42.0
13.0,33.0,1009.0,22.8,0.0,0.0,105.0
-3.0,2.0,1020.0,8.05,0.0,0.0,246.0
-6.0,4.0,1023.0,0.89,0.0,0.0,86.0
24.0,34.0,1001.0,1.79,0.0,0.0,110.0
-18.0,-3.0,1032.0,144.37,0.0,0.0,37.0
-18.0,0.0,1030.0,82.24,0.0,0.0,17.0
-21.0,4.0,1014.0,4.92,0.0,0.0,88.0
11.0,14.0,1013.0,0.89,0.0,0.0,272.0
21.0,26.0,1007.0,0.89,0.0,0.0,66.0
7.0,17.0,1011.0,0.89,0.0,0.0,93.0
-9.0,-4.0,1029.0,12.96,0.0,0.0,164.0
17.0,27.0,1002.0,30.85,0.0,0.0,28.0
24.0,31.0,1006.0,4.02,0.0,0.0,63.0
-7.0,-3.0,1022.0,0.89,0.0,0.0,228.0
-9.0,4.0,1023.0,108.63,0.0,0.0,8.0
-16.0,3.0,1026.0,4.92,0.0,0.0,96.0
3.0,19.0,1011.0,34.87,0.0,0.0,136.0
-10.0,7.0,1026.0,26.38,0.0,0.0,68.0
-23.0,0.0,1031.0,1.79,0.0,0.0,20.0
4.0,7.0,1008.0,1.79,0.0,0.0,79.0
-23.0,-12.0,1033.0,150.2,0.0,0.0,22.0
10.0,28.0,1014.0,8.05,0.0,0.0,50.0
23.0,30.0,999.0,6.71,0.0,0.0,48.0
-18.0,-1.0,1024.0,0.89,0.0,0.0,95.0
13.0,22.0,1011.0,9.83,0.0,2.0,33.0
14.0,23.0,1018.0,3.58,0.0,0.0,67.0
3.0,6.0,1024.0,2.68,0.0,0.0,282.0
18.0,27.0,999.0,7.15,0.0,0.0,11.0
15.0,23.0,1012.0,3.58,0.0,0.0,73.0
3.0,9.0,1011.0,38.0,0.0,0.0,67.0
17.0,21.0,1009.0,7.15,0.0,0.0,52.0
23.0,24.0,995.0,0.89,0.0,23.0,59.0
14.0,19.0,1010.0,13.42,0.0,0.0,76.0
1.0,19.0,1013.0,110.4,0.0,0.0,11.0
-22.0,1.0,1026.0,59.0,0.0,0.0,96.0
12.0,16.0,1004.0,11.63,0.0,0.0,235.0
20.0,29.0,1008.0,6.26,0.0,0.0,96.0
-11.0,-5.0,1031.0,0.89,0.0,0.0,122.0
-15.0,-7.0,1034.0,2.68,0.0,0.0,172.0
6.0,11.0,1020.0,0.89,0.0,0.0,85.0
13.0,34.0,998.0,1.79,0.0,0.0,13.0
-8.0,18.0,1025.0,4.92,0.0,0.0,128.0
