 timedelta, n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares,data_channel,weekday
10.0,6.0,349.0,0.5617647,1.0,0.71428573,3.0,2.0,2.0,0.0,4.747851,7.0,-1.0,1000.0,217.14285,1400.0,843300.0,188700.0,1200.0,3386.4934,2126.539,0.0,0.0,0.0,0.028577965,0.028571812,0.885706,0.028571665,0.028572578,0.43453333,0.12793334,0.04011461,0.0114613185,0.7777778,0.22222222,0.2942857,0.05,0.5,-0.17916666,-0.3,-0.125,1.0,0.4,0.5,0.4,1400,5,0
545.0,12.0,429.0,0.5452381,1.0,0.70980394,15.0,1.0,1.0,0.0,4.5268064,10.0,4.0,597.0,208.22223,0.0,843300.0,150421.4,0.0,3927.306,2393.7603,597.0,597.0,597.0,0.12904252,0.33587193,0.25902227,0.020294856,0.25576842,0.35308778,0.12939157,0.030303031,0.013986014,0.68421054,0.31578946,0.4354895,0.13636364,1.0,-0.23958333,-0.33333334,-0.125,0.0,0.0,0.5,0.0,1500,5,4
159.0,12.0,647.0,0.5229794,1.0,0.71128607,4.0,2.0,1.0,0.0,5.0340033,6.0,-1.0,723.0,319.5,4700.0,843300.0,188383.33,1803.2247,3509.966,2521.6216,635.0,858.0,746.5,0.033338238,0.033333477,0.8666601,0.033333413,0.033334773,0.33462533,0.03126615,0.01854714,0.020092735,0.48,0.52,0.4125,0.1,0.8,-0.27735043,-0.6,-0.1,0.3,0.25,0.2,0.25,665,5,5
162.0,8.0,235.0,0.59555554,1.0,0.7368421,2.0,2.0,1.0,0.0,4.506383,6.0,-1.0,111.0,25.666666,30400.0,843300.0,311933.34,1773.4076,3514.164,2742.9656,1100.0,2300.0,1700.0,0.033345997,0.5341487,0.19159387,0.033453222,0.20745824,0.33529413,0.11758021,0.034042552,0.017021276,0.6666667,0.33333334,0.35454544,0.13636364,0.5,-0.25625,-0.4,-0.1,0.0,0.0,0.5,0.0,833,1,2
41.0,10.0,929.0,0.40086675,1.0,0.6212121,9.0,1.0,1.0,1.0,4.249731,6.0,-1.0,1200.0,325.0,18600.0,843300.0,318666.66,3141.992,4268.1997,3690.5288,2700.0,2700.0,2700.0,0.86655164,0.03333571,0.0333343,0.033368398,0.033409946,0.4940772,0.12774798,0.045209903,0.013993542,0.76363635,0.23636363,0.34810606,0.1,1.0,-0.32600734,-1.0,-0.05,0.2,0.2,0.3,0.2,1500,2,4
125.0,10.0,231.0,0.6126126,1.0,0.77099234,3.0,2.0,1.0,0.0,4.5584416,7.0,-1.0,671.0,111.43166,0.0,843300.0,182623.58,0.0,4160.185,2264.3354,865.0,2100.0,1482.5,0.028721081,0.028573878,0.3275264,0.028591843,0.58658683,0.30833334,0.022106482,0.025974026,0.008658009,0.75,0.25,0.25486112,0.0625,0.5,-0.25694445,-0.3888889,-0.125,0.5,0.5,0.0,0.5,956,5,4
567.0,11.0,257.0,0.62352943,1.0,0.75,4.0,2.0,1.0,0.0,4.7042804,5.0,4.0,1500.0,418.0,2100.0,690400.0,311000.0,1800.0,3746.9604,2986.1628,8600.0,8600.0,8600.0,0.8394408,0.040003233,0.04013322,0.04000037,0.040422346,0.39800385,0.18244348,0.046692606,0.0116731515,0.8,0.2,0.37088746,0.1,0.5,-0.3888889,-0.8,-0.16666667,1.0,-0.6666667,0.5,0.6666667,2900,2,3
462.0,11.0,300.0,0.5986394,1.0,0.72727275,8.0,2.0,1.0,0.0,5.1066666,9.0,4.0,571.0,288.0,4300.0,843300.0,180466.67,1488.1818,3535.5,2620.628,1200.0,1200.0,1200.0,0.022716168,0.0222251,0.8041276,0.022222597,0.12870854,0.38333333,0.11875,0.03,0.0033333334,0.9,0.1,0.33888888,0.1,0.6,-0.3,-0.3,-0.3,0.5,0.0625,0.0,0.0625,2100,5,3
439.0,12.0,772.0,0.4852547,1.0,0.70823526,21.0,2.0,8.0,0.0,4.5103626,7.0,4.0,146.0,58.5,0.0,843300.0,223471.42,0.0,3278.9314,1407.8243,1700.0,1700.0,1700.0,0.028573839,0.028574027,0.8857046,0.028574105,0.02857347,0.47924727,0.18453707,0.031088082,0.005181347,0.85714287,0.14285715,0.40960047,0.05,0.8,-0.1720238,-0.25,-0.071428575,0.4,0.1,0.1,0.1,2600,5,5
695.0,11.0,281.0,0.6413044,1.0,0.7248677,14.0,3.0,1.0,1.0,4.88968,4.0,217.0,444.0,323.75,16700.0,69100.0,51700.0,2520.111,2718.3408,2594.0876,3700.0,14000.0,8850.0,0.30000374,0.052964866,0.050001748,0.5470294,0.050000284,0.44451773,0.13545725,0.035587188,0.021352313,0.625,0.375,0.3119697,0.033333335,0.5,-0.1390873,-0.3,-0.071428575,0.4396104,0.13831168,0.060389612,0.13831168,1500,1,1
311.0,12.0,749.0,0.4439946,1.0,0.57986873,10.0,0.0,1.0,0.0,4.64753,6.0,-1.0,220.0,94.0,30900.0,843300.0,261800.0,2652.1853,4037.6487,3461.491,0.0,0.0,0.0,0.03341341,0.03333876,0.033358358,0.033689708,0.8661998,0.4912183,0.18432115,0.056074765,0.014686248,0.7924528,0.20754717,0.38800865,0.1,1.0,-0.3448593,-0.8,-0.125,0.0,0.0,0.5,0.0,2400,0,0
79.0,8.0,867.0,0.4792408,1.0,0.6872428,21.0,0.0,1.0,2.0,4.5178776,6.0,-1.0,739.0,212.2,0.0,843300.0,212366.67,0.0,3715.462,2320.8765,0.0,0.0,0.0,0.03333815,0.033983335,0.37190682,0.52594984,0.03482186,0.49247587,0.116011076,0.04036909,0.012687428,0.76086956,0.23913044,0.42991343,0.1,0.8,-0.49886364,-1.0,-0.05,0.0,0.0,0.5,0.0,811,5,1
678.0,9.0,342.0,0.57058823,1.0,0.71428573,4.0,1.0,1.0,0.0,5.0380116,7.0,217.0,583.0,348.4,0.0,227300.0,48600.0,0.0,2874.9844,1681.3834,1000.0,1000.0,1000.0,0.028574606,0.028573006,0.74361706,0.028572056,0.17066327,0.46626985,0.112847224,0.03508772,0.0116959065,0.75,0.25,0.32777777,0.1,0.6,-0.30625,-0.5,-0.1,0.2,0.2,0.3,0.2,838,5,4
33.0,12.0,618.0,0.4211382,1.0,0.5698324,17.0,2.0,6.0,0.0,4.4385114,7.0,-1.0,585.0,200.85715,2900.0,843300.0,379285.72,1128.5,3405.6973,2547.7358,3500.0,3500.0,3500.0,0.02860383,0.028977456,0.3638987,0.26920888,0.30931115,0.5381173,0.43410495,0.06957929,0.006472492,0.9148936,0.08510638,0.5635659,0.1,1.0,-0.18958333,-0.3,-0.125,0.0,0.0,0.5,0.0,2600,4,5
148.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-1.0,84.0,26.0,0.0,843300.0,315414.28,0.0,4190.0576,2546.184,0.0,0.0,0.0,0.028597202,0.02906162,0.028573101,0.88518864,0.02857946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43333334,-0.16666667,0.06666667,0.16666667,715,1,2
638.0,8.0,232.0,0.6561086,1.0,0.8142857,2.0,1.0,1.0,0.0,4.987069,4.0,4.0,534.0,339.75,5900.0,617900.0,237975.0,2239.9124,3314.457,2681.1257,0.0,0.0,0.0,0.36046863,0.05027756,0.05000029,0.050000142,0.48925337,0.44810605,-0.058912992,0.03448276,0.047413792,0.42105263,0.57894737,0.28607956,0.1,0.8,-0.29709595,-0.5,-0.125,0.0,0.0,0.5,0.0,1200,2,2
681.0,13.0,93.0,0.8043478,1.0,0.893617,5.0,4.0,0.0,1.0,4.0107527,5.0,217.0,340.0,292.2,40400.0,80400.0,59440.0,2090.8687,3225.291,2865.012,1100.0,1100.0,1100.0,0.040082358,0.04045712,0.040113743,0.8393412,0.040005583,0.46388888,0.057638887,0.021505376,0.010752688,0.6666667,0.33333334,0.26666668,0.1,0.43333334,-0.1875,-0.1875,-0.1875,0.3,-0.05,0.2,0.05,981,0,1
54.0,16.0,2399.0,0.33235908,1.0,0.54937303,4.0,1.0,3.0,3.0,4.594414,10.0,-1.0,16400.0,1743.1,16900.0,843300.0,203830.0,2164.6748,16650.0,5307.85,42000.0,42000.0,42000.0,0.30413923,0.14049946,0.5148109,0.020106362,0.02044405,0.46495464,0.07002787,0.042517714,0.02334306,0.6455696,0.35443038,0.38119566,0.033333335,1.0,-0.36790675,-1.0,-0.05,0.0,0.0,0.5,0.0,2700,5,5
58.0,15.0,511.0,0.51495725,1.0,0.5964912,38.0,2.0,25.0,1.0,4.9823875,5.0,-1.0,604.0,120.0,63100.0,843300.0,283920.0,2809.6863,7179.2173,4019.2405,2200.0,4700.0,3450.0,0.040000185,0.4921349,0.040000465,0.3878642,0.04000025,0.30968615,0.04183867,0.019569471,0.009784736,0.6666667,0.33333334,0.21512446,0.0625,0.4,-0.21333334,-0.5,-0.125,0.2,-0.16666667,0.3,0.16666667,1200,1,1
409.0,12.0,708.0,0.49857143,1.0,0.6433121,18.0,1.0,1.0,0.0,5.269774,5.0,4.0,448.0,231.4,1900.0,843300.0,336400.0,1045.6,3395.6116,2407.6362,0.0,0.0,0.0,0.8399995,0.04000021,0.04000011,0.040000107,0.04000008,0.37344256,0.1902804,0.059322033,0.0028248588,0.95454544,0.045454547,0.34626725,0.033333335,1.0,-0.375,-0.5,-0.25,0.5,0.5,0.0,0.5,590,2,0
710.0,8.0,119.0,0.7058824,1.0,0.86153847,1.0,0.0,0.0,1.0,4.2184873,7.0,217.0,429.0,314.0,0.0,51900.0,20271.428,0.0,2928.5,1502.4133,0.0,0.0,0.0,0.49013194,0.028700769,0.028599352,0.42398757,0.028580353,0.6118687,0.26666668,0.05882353,0.008403362,0.875,0.125,0.50476193,0.1,1.0,-0.6,-0.6,-0.6,0.0,0.0,0.5,0.0,8700,0,0
105.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-1.0,433.0,84.22714,7400.0,843300.0,557385.7,2457.25,7066.722,4705.44,0.0,0.0,0.0,0.028571663,0.46776745,0.028571533,0.44651783,0.028571518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,7000,0,3
264.0,9.0,860.0,0.4952153,1.0,0.64102566,35.0,10.0,3.0,0.0,4.745349,10.0,-1.0,615.0,173.5,9300.0,843300.0,251830.0,1803.6945,3617.2307,2934.8694,668.0,17300.0,5463.0,0.020390296,0.11840704,0.12102355,0.020000169,0.72017896,0.44890687,0.14466755,0.036046512,0.013953488,0.7209302,0.27906978,0.4013783,0.1,0.8,-0.3178902,-0.7,-0.1,0.0,0.0,0.5,0.0,2800,4,5
506.0,12.0,315.0,0.6266234,1.0,0.7905759,8.0,3.0,0.0,2.0,4.726984,5.0,4.0,88.0,48.0,617900.0,843300.0,798220.0,3248.5735,5169.245,4498.8076,4700.0,4700.0,4700.0,0.040087808,0.04020464,0.040001445,0.83969027,0.040015824,0.3965035,0.06369464,0.022222223,0.00952381,0.7,0.3,0.295671,0.13636364,0.5,-0.28055555,-0.5,-0.05,1.0,0.5,0.5,0.5,808,0,1
553.0,10.0,462.0,0.60879123,1.0,0.76632303,10.0,0.0,1.0,0.0,4.8030305,1.0,4.0,4.0,4.0,843300.0,843300.0,843300.0,3289.644,3289.644,3289.644,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.414894,0.10363487,0.025974026,0.010822511,0.7058824,0.29411766,0.3402868,0.13636364,0.6,-0.21833333,-0.4,-0.1,0.0,0.0,0.5,0.0,3400,3,3
681.0,9.0,57.0,0.8245614,1.0,0.76470584,4.0,1.0,0.0,0.0,5.1929827,8.0,217.0,2500.0,694.875,2700.0,80400.0,43387.5,2460.0,4781.926,3417.6316,0.0,0.0,0.0,0.02505389,0.72148454,0.025018537,0.20343927,0.025003757,0.60833335,0.45,0.10526316,0.0,1.0,0.0,0.45,0.25,0.8,0.0,0.0,0.0,0.5,0.25,0.0,0.25,2500,0,1
223.0,9.0,367.0,0.5828729,1.0,0.7410714,5.0,4.0,1.0,1.0,4.986376,8.0,-1.0,2400.0,499.5,2400.0,843300.0,362887.5,2380.1353,3950.75,3154.6943,2500.0,11300.0,5433.3335,0.025092145,0.02500306,0.025044365,0.24896479,0.67589563,0.49118605,0.044542197,0.032697547,0.021798365,0.6,0.4,0.3530303,0.13636364,0.7,-0.22569445,-0.5,-0.1,0.1,0.2,0.4,0.2,1800,4,4
485.0,7.0,538.0,0.54285717,1.0,0.72670805,11.0,3.0,9.0,0.0,4.52974,10.0,4.0,927.0,236.33333,0.0,843300.0,207600.0,0.0,3857.9492,2421.6936,2500.0,2900.0,2700.0,0.122671336,0.020001117,0.020003684,0.020000177,0.8173237,0.4665556,0.24673046,0.048327137,0.003717472,0.9285714,0.071428575,0.39522144,0.1,1.0,-0.4,-0.4,-0.4,0.0,0.0,0.5,0.0,1000,4,1
206.0,7.0,425.0,0.5089058,1.0,0.65400845,3.0,3.0,2.0,1.0,4.9388237,9.0,-1.0,1300.0,420.42856,0.0,843300.0,180365.67,0.0,3569.2178,1507.5657,1200.0,16000.0,6133.3335,0.13342454,0.0222361,0.3697846,0.13359052,0.34096426,0.43729886,0.09545977,0.03529412,0.014117647,0.71428573,0.2857143,0.29066667,0.1,0.7,-0.19861111,-0.5,-0.05,0.5,0.13636364,0.0,0.13636364,1800,5,0
478.0,13.0,101.0,0.75247526,1.0,0.88524586,7.0,5.0,0.0,0.0,4.5346537,10.0,4.0,656.0,165.4,5300.0,843300.0,155450.0,1003.97437,4054.4702,2557.0664,969.0,2800.0,1884.5,0.14305246,0.020091726,0.14009096,0.020116499,0.6766484,0.4229798,0.21960227,0.089108914,0.0,1.0,0.0,0.31132156,0.0625,0.8,0.0,0.0,0.0,0.1875,-0.0625,0.3125,0.0625,880,4,1
295.0,13.0,344.0,0.57738096,1.0,0.69668245,4.0,3.0,2.0,0.0,4.869186,8.0,-1.0,1400.0,277.625,2400.0,843300.0,166550.0,1900.0,3573.3984,2779.9797,1300.0,2400.0,1850.0,0.0250001,0.65124923,0.025001088,0.025051236,0.27369833,0.47536474,0.11630191,0.05523256,0.020348838,0.7307692,0.26923078,0.29860446,0.13636364,0.6,-0.3,-0.5,-0.16666667,0.45454547,0.13636364,0.045454547,0.13636364,863,1,2
496.0,7.0,707.0,0.47083926,1.0,0.6606684,11.0,6.0,1.0,0.0,4.4483733,5.0,4.0,2200.0,613.75,0.0,843300.0,187600.0,0.0,3805.1482,2466.6357,1600.0,2600.0,2100.0,0.31230608,0.040075436,0.04026685,0.56734645,0.040005174,0.40931836,0.04615709,0.036775105,0.021216407,0.63414633,0.36585367,0.26156345,0.05,0.5,-0.24515873,-0.9,-0.05,0.2888889,-0.15555556,0.21111111,0.15555556,2200,3,4
408.0,9.0,371.0,0.5710306,1.0,0.7058824,12.0,4.0,10.0,1.0,4.601078,5.0,-1.0,97.0,47.4,7100.0,843300.0,676060.0,1484.4348,6577.698,4511.763,2100.0,3000.0,2550.0,0.040000316,0.0400208,0.040000148,0.83975697,0.040221762,0.57681817,0.16232324,0.04851752,0.029649595,0.62068963,0.37931034,0.47053874,0.13636364,1.0,-0.36363637,-1.0,-0.2,0.4,0.8,0.1,0.8,4500,0,1
630.0,8.0,495.0,0.50609756,1.0,0.6363636,7.0,2.0,1.0,0.0,4.8121214,4.0,4.0,382.0,268.5,32700.0,690400.0,208150.0,2813.5845,3919.988,3340.1577,1100.0,2400.0,1750.0,0.48261198,0.050363936,0.050315406,0.36670697,0.050001718,0.4955838,0.21301858,0.054545455,0.008080808,0.87096775,0.12903225,0.33078402,0.033333335,0.7,-0.153125,-0.2,-0.1,0.0,0.0,0.5,0.0,5400,3,3
652.0,10.0,491.0,0.45894736,1.0,0.5576923,18.0,4.0,6.0,0.0,4.429735,8.0,217.0,483.0,342.125,11700.0,617900.0,116762.5,2612.246,3831.0635,3238.4956,1300.0,2700.0,2000.0,0.025286628,0.02502085,0.025035424,0.025052046,0.89960504,0.4707633,0.26815477,0.05498982,0.0061099795,0.9,0.1,0.38430336,0.1,1.0,-0.10297619,-0.1875,-0.05,0.0,0.0,0.5,0.0,1400,0,2
72.0,10.0,540.0,0.50093806,1.0,0.67419356,3.0,3.0,2.0,1.0,4.6907406,6.0,-1.0,0.0,-1.0,0.0,843300.0,225466.67,0.0,3754.1943,2461.9539,465.0,863.0,664.0,0.033334486,0.86659473,0.033334214,0.033402625,0.033333957,0.4625079,0.09314269,0.044444446,0.018518519,0.7058824,0.29411766,0.31284723,0.05,0.7,-0.2820055,-0.71428573,-0.05,0.16666667,0.125,0.33333334,0.125,1400,1,1
224.0,9.0,344.0,0.56804734,1.0,0.7037037,7.0,3.0,1.0,0.0,4.8575583,9.0,-1.0,613.0,154.5,0.0,843300.0,264733.34,0.0,3578.304,2298.907,879.0,30700.0,13059.667,0.022721216,0.02226671,0.80257225,0.022313504,0.13012634,0.34351853,0.08611111,0.008720931,0.0058139535,0.6,0.4,0.4,0.2,0.5,-0.1875,-0.25,-0.125,0.25,0.0,0.25,0.0,1700,5,3
467.0,9.0,699.0,0.4628821,1.0,0.64619166,12.0,7.0,8.0,0.0,4.5121603,10.0,47.0,4000.0,643.4,4000.0,104100.0,44300.0,2373.5183,5391.243,3296.1985,788.0,19500.0,4914.6665,0.19810145,0.20085499,0.018317467,0.11659905,0.46612704,0.42241046,0.11590124,0.054363377,0.017167382,0.76,0.24,0.30648324,0.033333335,1.0,-0.23042329,-0.4,-0.071428575,0.0,0.0,0.5,0.0,2100,4,5
445.0,7.0,252.0,0.625,1.0,0.7714286,9.0,7.0,1.0,0.0,4.7261906,7.0,4.0,566.0,221.14285,19200.0,843300.0,163028.58,2501.737,6027.5,3843.8083,1000.0,1000.0,1000.0,0.50942904,0.028751884,0.028693216,0.40422717,0.028898725,0.43809524,0.17857143,0.043650795,0.003968254,0.9166667,0.083333336,0.3090909,0.033333335,0.6,-0.1,-0.1,-0.1,0.5,0.5,0.0,0.5,1400,3,6
103.0,9.0,445.0,0.5813953,1.0,0.72727275,8.0,2.0,2.0,0.0,4.930337,4.0,-1.0,0.0,-1.0,0.0,843300.0,400650.0,0.0,3475.2485,2047.7,1000.0,1300.0,1150.0,0.050005518,0.05000588,0.79997903,0.05000367,0.05000593,0.33503085,0.14645062,0.0247191,0.006741573,0.78571427,0.21428572,0.4212121,0.1,0.8,-0.19305556,-0.3125,-0.1,0.0,0.0,0.5,0.0,2800,5,5
111.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-1.0,693.0,201.09833,13800.0,843300.0,588650.0,2403.9473,7035.4736,5075.9497,0.0,0.0,0.0,0.19998926,0.20336343,0.03333363,0.52997935,0.033334356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8000,0,4
704.0,8.0,178.0,0.66101694,1.0,0.80733943,4.0,2.0,0.0,1.0,4.6179776,9.0,217.0,1200.0,429.0,1200.0,69100.0,31577.777,1200.0,2972.2432,2198.5964,16500.0,16500.0,16500.0,0.51785,0.41464344,0.022295142,0.022984555,0.022226922,0.5530303,0.24090908,0.056179777,0.0056179776,0.90909094,0.09090909,0.35227272,0.1,1.0,-0.25,-0.25,-0.25,0.6666667,0.33333334,0.16666667,0.33333334,9700,1,6
17.0,17.0,324.0,0.5801282,1.0,0.7627119,7.0,2.0,1.0,0.0,4.691358,4.0,-1.0,663.0,331.0,1100.0,843300.0,384900.0,846.6667,3390.9226,2308.9019,1100.0,1100.0,1100.0,0.7999973,0.050001062,0.050000582,0.05000061,0.050000433,0.30508325,0.07608259,0.024691358,0.015432099,0.61538464,0.3846154,0.30113637,0.1,0.5,-0.17472222,-0.3125,-0.05,0.14444445,-0.07777778,0.35555556,0.07777778,722,2,0
26.0,12.0,559.0,0.46654612,1.0,0.59411764,18.0,3.0,6.0,0.0,4.6207514,5.0,-1.0,851.0,251.6,15700.0,843300.0,442620.0,2525.7473,3399.7683,2885.967,2400.0,8100.0,4366.6665,0.04002681,0.040001642,0.2416031,0.040000323,0.6383681,0.49222943,0.19554713,0.050089445,0.01431127,0.7777778,0.22222222,0.40177217,0.0625,1.0,-0.30625,-1.0,-0.125,0.5,0.5,0.0,0.5,1700,4,5
171.0,8.0,788.0,0.4954955,1.0,0.75529414,8.0,0.0,1.0,0.0,4.597716,10.0,-1.0,799.0,147.17667,0.0,843300.0,326530.0,0.0,5410.385,2996.7048,0.0,0.0,0.0,0.7068321,0.2327542,0.020102251,0.020015994,0.020295452,0.41283613,0.11632178,0.043147206,0.02284264,0.65384614,0.34615386,0.37737396,0.033333335,0.9,-0.26782408,-0.6666667,-0.05,1.0,-0.6666667,0.5,0.6666667,1800,2,0
469.0,10.0,1127.0,0.49725273,1.0,0.7153729,16.0,6.0,11.0,0.0,4.581189,8.0,4.0,331.0,109.85714,0.0,843300.0,189300.0,0.0,3266.6985,2414.624,2700.0,2700.0,2700.0,0.02501929,0.025527235,0.025060792,0.5242898,0.4001029,0.51212186,0.09917455,0.058562554,0.034605145,0.62857145,0.37142858,0.3821655,0.0625,1.0,-0.30487892,-0.7,-0.05,0.0,0.0,0.5,0.0,2400,4,3
63.0,9.0,324.0,0.6141479,1.0,0.6893204,15.0,3.0,1.0,0.0,5.1419754,5.0,-1.0,677.0,168.5,0.0,843300.0,456240.0,0.0,6947.381,3595.8262,2200.0,4900.0,3550.0,0.83999425,0.040002365,0.040001195,0.040001284,0.040000904,0.37773186,0.09164658,0.030864198,0.012345679,0.71428573,0.2857143,0.27030304,0.033333335,0.7,-0.3013889,-0.5,-0.05,0.0,0.0,0.5,0.0,2000,2,3
464.0,9.0,946.0,0.40432432,1.0,0.509901,5.0,5.0,20.0,0.0,4.3816066,4.0,4.0,847.0,268.5,1200.0,843300.0,276075.0,1023.5,3264.2327,2316.5867,6400.0,17500.0,11950.0,0.050003458,0.79919624,0.05013781,0.05066234,0.050000157,0.44329366,0.11665873,0.033826638,0.013742072,0.7111111,0.2888889,0.39933035,0.1,1.0,-0.3065171,-0.5,-0.1,1.0,0.0,0.5,0.0,2200,1,1
718.0,10.0,344.0,0.56213015,1.0,0.682243,7.0,4.0,1.0,0.0,4.4593024,4.0,217.0,423.0,330.0,0.0,51900.0,24075.0,0.0,2899.6636,1775.0137,1500.0,1600.0,1550.0,0.05000366,0.052207883,0.05014819,0.7976401,0.050000172,0.4160606,0.10522727,0.031976745,0.014534884,0.6875,0.3125,0.23567493,0.033333335,0.5,-0.11666667,-0.25,-0.025,0.0,0.0,0.5,0.0,767,1,6
100.0,11.0,947.0,0.4335813,1.0,0.64811134,8.0,1.0,2.0,0.0,4.5258713,7.0,-1.0,1200.0,199.16667,0.0,843300.0,214928.58,0.0,4301.4297,2776.283,39700.0,39700.0,39700.0,0.88505363,0.028576054,0.028610641,0.02862464,0.029135048,0.48652026,0.13724267,0.045406546,0.020063357,0.6935484,0.30645162,0.47145876,0.1,1.0,-0.30950293,-0.8,-0.1,0.5,0.5,0.0,0.5,7300,0,1
615.0,9.0,179.0,0.65363127,1.0,0.73913044,5.0,3.0,1.0,1.0,4.793296,6.0,4.0,500.0,287.8,0.0,690400.0,240600.0,0.0,7072.2964,3494.9404,16400.0,16400.0,16400.0,0.03350444,0.03334099,0.20179302,0.1996008,0.53176075,0.3023569,0.09848485,0.039106146,0.0,1.0,0.0,0.29948053,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1700,4,4
319.0,9.0,1396.0,0.38809183,1.0,0.5414692,16.0,4.0,1.0,2.0,5.0522923,8.0,-1.0,669.0,245.375,3000.0,843300.0,135887.5,1362.9929,3574.7388,2284.9604,798.0,4500.0,2056.3333,0.025009546,0.025006214,0.8999131,0.025000913,0.02507025,0.46878597,0.045185767,0.020057306,0.01504298,0.5714286,0.42857143,0.3570578,0.05,0.6,-0.24761905,-0.5,-0.1,0.0,0.0,0.5,0.0,1300,5,6
577.0,10.0,255.0,0.57723576,1.0,0.62857145,3.0,3.0,25.0,0.0,4.5764704,8.0,4.0,917.0,318.375,1500.0,690400.0,158462.5,1239.0,4417.4673,2608.0679,4900.0,4900.0,4900.0,0.025045902,0.02500103,0.27916005,0.025000324,0.6457927,0.37132868,0.032167833,0.05490196,0.03529412,0.6086956,0.39130434,0.15974025,0.1,0.5,-0.14444445,-0.2,-0.1,0.2888889,-0.15555556,0.21111111,0.15555556,759,4,0
79.0,12.0,488.0,0.51046026,1.0,0.658363,6.0,1.0,1.0,0.0,4.64959,10.0,-1.0,1500.0,459.0,1500.0,843300.0,169990.0,1300.5555,3445.034,2080.6968,5600.0,5600.0,5600.0,0.91809005,0.020877,0.020032723,0.02099995,0.02000027,0.39879835,0.107147895,0.04918033,0.0102459015,0.82758623,0.1724138,0.2906692,0.1,0.8,-0.23944445,-0.4,-0.1,0.0,0.0,0.5,0.0,1400,2,1
598.0,14.0,408.0,0.6134663,1.0,0.78039217,11.0,8.0,1.0,1.0,4.7352943,9.0,4.0,18000.0,2375.7778,676.0,690400.0,115252.89,676.0,18000.0,5430.148,1300.0,3800.0,2233.3333,0.022309799,0.022592958,0.022231309,0.67783403,0.25503188,0.40198863,0.10288826,0.029411765,0.004901961,0.85714287,0.14285715,0.30492425,0.1,0.6,-0.18333334,-0.2,-0.16666667,0.1,0.2,0.4,0.2,1900,1,0
510.0,15.0,147.0,0.74657536,1.0,0.8965517,6.0,3.0,0.0,0.0,4.707483,10.0,4.0,349.0,90.5,5300.0,843300.0,262090.0,1030.6617,4907.9785,2455.3381,1200.0,1200.0,1200.0,0.020377407,0.020069124,0.46222147,0.119037844,0.37829414,0.41208753,0.2302357,0.07482993,0.006802721,0.9166667,0.083333336,0.3432507,0.13636364,0.8,-0.15555556,-0.15555556,-0.15555556,0.375,-0.125,0.125,0.125,391,5,4
80.0,11.0,905.0,0.45828697,1.0,0.6575875,10.0,3.0,2.0,0.0,4.592265,7.0,-1.0,538.0,223.71428,1400.0,843300.0,211742.86,956.8,3753.0625,2449.8455,1400.0,1400.0,1400.0,0.02857186,0.88550293,0.028571595,0.028744156,0.028609429,0.5061918,0.24585465,0.05082873,0.013259669,0.79310346,0.20689656,0.47923255,0.1,1.0,-0.24699074,-0.6,-0.05,0.6,0.7,0.1,0.7,980,1,0
248.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-1.0,1600.0,435.16666,1600.0,843300.0,268416.66,1116.6666,3586.9563,2073.2344,0.0,0.0,0.0,0.03333618,0.033336326,0.5339591,0.033335187,0.36603326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.2,4300,5,0
542.0,11.0,1071.0,0.47140038,1.0,0.6089552,43.0,8.0,15.0,3.0,4.6825395,10.0,4.0,911.0,364.55554,0.0,843300.0,190150.0,0.0,8580.658,3160.5422,911.0,5100.0,2542.2,0.020653872,0.44171152,0.020077145,0.49755594,0.020001508,0.482364,0.14511074,0.06349207,0.021475257,0.74725276,0.25274727,0.37122548,0.033333335,1.0,-0.3138471,-1.0,-0.05,0.06666667,0.0,0.43333334,0.0,421,1,0
